experiment,weight_set,alpha,n_assets,n_periods,n_tail_obs,total_cvar,total_var,herfindahl_index,effective_n,max_rc_asset,max_rc_pct,min_rc_asset,min_rc_pct,additivity_error,euler_check_pass,top1_asset,top1_pct,top2_asset,top2_pct,top3_asset,top3_pct
D1_PB,oos_quantum_cvar,0.05,10,501,26,0.024035205126606,0.015581019138728936,0.22350655305249284,4.474141748162254,ITW,28.295212899169407,L,0.6618799691670761,0.0,True,ITW,28.2952,TROW,26.7754,BRK-B,22.9637
D1_PB,oos_classical_cvar,0.05,10,501,26,0.023822606697868697,0.014091374041561052,0.30549250506790154,3.2734027297256634,MCO,42.744303628211334,BAC,0.0,1.4563674731127827e-16,True,MCO,42.7443,ITW,26.5531,BRK-B,22.0216
D1_PB,oos_inverse_vol,0.05,10,501,26,0.026938453560556293,0.01572062006247574,0.10270237341237809,9.736873324092782,IVZ,11.751792832684128,AIG,7.257736413189499,0.0,True,IVZ,11.7518,TROW,11.6672,PRU,11.6547
D1_PC,initial_equal_weight,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
D1_PC,quantum_optimal,0.05,10,1005,51,0.031724216133723566,0.018533609248994803,0.1648056231985495,6.067754125083769,LIN,27.78849462068067,NEE,3.119059880193371,0.0,True,LIN,27.7885,PG,22.1388,XOM,12.6961
D1_PC,classical_slsqp,0.05,10,1005,51,0.030823578698964967,0.018189738947814834,0.18713844012113118,5.3436375730861005,LIN,25.2521920883923,JPM,0.0,2.251164269948968e-16,True,LIN,25.2522,PG,24.75,NEE,19.0067
D1_PC,classical_markowitz,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
D1_PC,classical_risk_parity,0.05,10,1005,51,0.03420744303901089,0.018743045703303964,0.10040616291844158,9.959548009142477,XOM,10.969936538020306,NEE,8.693032941491225,2.0284748836660388e-16,True,XOM,10.9699,AAPL,10.6901,UNH,10.4275
D1_PC,oos_equal_weight,0.05,10,501,26,0.0193058855737227,0.013492446531317391,0.11314960805029288,8.837856509016971,AAPL,14.199459780164748,PG,1.9786183151379624,1.797092880668323e-16,True,AAPL,14.1995,CAT,13.6888,GOOGL,12.9747
D1_PC,oos_quantum_cvar,0.05,10,501,26,0.016684110996842645,0.01033816091717731,0.18851521433123256,5.304611638628487,PG,29.184086027201932,JPM,3.0249661844159474,0.0,True,PG,29.1841,LIN,27.1525,GOOGL,10.1918
D1_PC,oos_classical_cvar,0.05,10,501,26,0.01730441567263049,0.011574003206566064,0.24038414212075013,4.160008190131271,PG,41.22139471925409,MSFT,0.734810075286477,0.0,True,PG,41.2214,CAT,18.8436,NEE,15.9403
D1_PC,oos_inverse_vol,0.05,10,501,26,0.018674024949917108,0.013433162431575378,0.10815027958005662,9.246393110428947,UNH,14.337481648894848,PG,5.133299721994833,1.857899923159752e-16,True,UNH,14.3375,AAPL,13.1871,GOOGL,11.8873
D2_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
D2_PA,quantum_optimal,0.05,10,1005,51,0.029520915909557396,0.017425613163150416,0.1656838277661695,6.035592088150604,DXCM,22.47733808816324,OXY,1.7266327759188318,1.175250443645708e-16,True,DXCM,22.4773,NEM,20.2414,CHRW,17.9295
D2_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
D2_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
D2_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
D2_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
D2_PA,oos_quantum_cvar,0.05,10,501,26,0.022546721418055835,0.014238681230845963,0.2575029198883282,3.883451109733715,DXCM,38.66028045702598,NFLX,0.5228068504541512,3.0775622651505e-16,True,DXCM,38.6603,NEM,26.6703,CHRW,17.2554
D2_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
D2_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
D2_PB,initial_equal_weight,0.05,10,1005,51,0.047654276217407164,0.02876418229521975,0.10539438359374595,9.488171626437023,IVZ,13.41977781089334,BRK-B,6.171807006993363,2.912181006485392e-16,True,IVZ,13.4198,AIG,12.535,AMP,12.2066
D2_PB,quantum_optimal,0.05,10,1005,51,0.038441943663097944,0.022329635530108718,0.2251773805693862,4.440943390812115,ITW,30.203238220486,L,1.0353280351283718,1.805032015217271e-16,True,ITW,30.2032,TROW,24.6403,BRK-B,24.3178
D2_PB,classical_slsqp,0.05,10,1005,51,0.037477020815738026,0.021803113174012616,0.27141821537855576,3.6843510985630337,MCO,34.27048764912978,AMP,3.4398653203361294e-16,0.0,True,MCO,34.2705,ITW,29.234,BRK-B,24.692
D2_PB,classical_markowitz,0.05,10,1005,51,0.03849497978524345,0.02237332849762955,0.1873479030432532,5.337663159054036,BRK-B,22.46475786644637,AIG,0.0,1.8025451481252582e-16,True,BRK-B,22.4648,MCO,22.1034,ITW,21.8127
D2_PB,classical_risk_parity,0.05,10,1005,51,0.04524799415641071,0.02681114399642238,0.10014861826856142,9.985160227756426,AIG,10.756527132869621,TROW,9.439218886294919,1.5335251944917379e-16,True,AIG,10.7565,L,10.4348,MCO,10.251
D2_PB,oos_equal_weight,0.05,10,501,26,0.028428089465468317,0.01686799161922508,0.10920009332215119,9.157501331522676,IVZ,15.812824674373182,BRK-B,6.053420875510422,1.220429166078093e-16,True,IVZ,15.8128,PRU,12.8949,TROW,11.4863
D2_PB,oos_quantum_cvar,0.05,10,501,26,0.024036292727110314,0.015583223154610564,0.22350280483222634,4.47421678108539,ITW,28.292792727246628,L,0.6600985181173588,1.4434201610634875e-16,True,ITW,28.2928,TROW,26.7887,BRK-B,22.9617
D2_PB,oos_classical_cvar,0.05,10,501,26,0.023822606697868697,0.014091374041561052,0.30549250506790154,3.2734027297256634,MCO,42.744303628211334,BAC,0.0,1.4563674731127827e-16,True,MCO,42.7443,ITW,26.5531,BRK-B,22.0216
D2_PB,oos_inverse_vol,0.05,10,501,26,0.026938453560556293,0.01572062006247574,0.10270237341237809,9.736873324092782,IVZ,11.751792832684128,AIG,7.257736413189499,0.0,True,IVZ,11.7518,TROW,11.6672,PRU,11.6547
D2_PC,initial_equal_weight,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
D2_PC,quantum_optimal,0.05,10,1005,51,0.031725201424346754,0.018532718547927002,0.1648970832517857,6.064388649452784,LIN,27.791282625044328,NEE,3.11192221387153,2.1871867135197824e-16,True,LIN,27.7913,PG,22.1375,XOM,12.7435
D2_PC,classical_slsqp,0.05,10,1005,51,0.030823578698964967,0.018189738947814834,0.18713844012113118,5.3436375730861005,LIN,25.2521920883923,JPM,0.0,2.251164269948968e-16,True,LIN,25.2522,PG,24.75,NEE,19.0067
D2_PC,classical_markowitz,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
D2_PC,classical_risk_parity,0.05,10,1005,51,0.03420744303901089,0.018743045703303964,0.10040616291844158,9.959548009142477,XOM,10.969936538020306,NEE,8.693032941491225,2.0284748836660388e-16,True,XOM,10.9699,AAPL,10.6901,UNH,10.4275
D2_PC,oos_equal_weight,0.05,10,501,26,0.0193058855737227,0.013492446531317391,0.11314960805029288,8.837856509016971,AAPL,14.199459780164748,PG,1.9786183151379624,1.797092880668323e-16,True,AAPL,14.1995,CAT,13.6888,GOOGL,12.9747
D2_PC,oos_quantum_cvar,0.05,10,501,26,0.016681768739883328,0.01033623439466553,0.18859102767743335,5.30247919169518,PG,29.187955941732085,JPM,3.020557946798353,0.0,True,PG,29.188,LIN,27.1597,GOOGL,10.2105
D2_PC,oos_classical_cvar,0.05,10,501,26,0.01730441567263049,0.011574003206566064,0.24038414212075013,4.160008190131271,PG,41.22139471925409,MSFT,0.734810075286477,0.0,True,PG,41.2214,CAT,18.8436,NEE,15.9403
D2_PC,oos_inverse_vol,0.05,10,501,26,0.018674024949917108,0.013433162431575378,0.10815027958005662,9.246393110428947,UNH,14.337481648894848,PG,5.133299721994833,1.857899923159752e-16,True,UNH,14.3375,AAPL,13.1871,GOOGL,11.8873
E1_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
E1_PA,quantum_optimal,0.05,10,1005,51,0.027757913543876214,0.016535061562830182,0.185825330811258,5.381397657866654,CBOE,26.24979757702701,AAL,1.559761372445008,1.249894717940318e-16,True,CBOE,26.2498,CLX,24.3771,CHRW,17.7871
E1_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
E1_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
E1_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
E1_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
E1_PA,oos_quantum_cvar,0.05,10,501,26,0.019115011004255146,0.014192781508175482,0.19600217620485333,5.101984168557606,CLX,29.681076899794018,NFLX,0.3592141592162369,1.8150379045981755e-16,True,CLX,29.6811,DXCM,20.205,CBOE,18.8908
E1_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
E1_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
E1_PB,initial_equal_weight,0.05,10,1005,51,0.047654276217407164,0.02876418229521975,0.10539438359374595,9.488171626437023,IVZ,13.41977781089334,BRK-B,6.171807006993363,2.912181006485392e-16,True,IVZ,13.4198,AIG,12.535,AMP,12.2066
E1_PB,quantum_optimal,0.05,10,1005,51,0.038407282999637214,0.02206593837047274,0.20537358987713156,4.869175245942129,ITW,30.396531053119,BAC,2.2571242694972993,3.613321933745009e-16,True,ITW,30.3965,BRK-B,25.0307,MCO,20.1348
E1_PB,classical_slsqp,0.05,10,1005,51,0.037477020815738026,0.021803113174012616,0.27141821537855576,3.6843510985630337,MCO,34.27048764912978,AMP,3.4398653203361294e-16,0.0,True,MCO,34.2705,ITW,29.234,BRK-B,24.692
E1_PB,classical_markowitz,0.05,10,1005,51,0.03849497978524345,0.02237332849762955,0.1873479030432532,5.337663159054036,BRK-B,22.46475786644637,AIG,0.0,1.8025451481252582e-16,True,BRK-B,22.4648,MCO,22.1034,ITW,21.8127
E1_PB,classical_risk_parity,0.05,10,1005,51,0.04524799415641071,0.02681114399642238,0.10014861826856142,9.985160227756426,AIG,10.756527132869621,TROW,9.439218886294919,1.5335251944917379e-16,True,AIG,10.7565,L,10.4348,MCO,10.251
E1_PB,oos_equal_weight,0.05,10,501,26,0.028428089465468317,0.01686799161922508,0.10920009332215119,9.157501331522676,IVZ,15.812824674373182,BRK-B,6.053420875510422,1.220429166078093e-16,True,IVZ,15.8128,PRU,12.8949,TROW,11.4863
E1_PB,oos_quantum_cvar,0.05,10,501,26,0.02371397264557355,0.014684493482926433,0.20829332961885147,4.800921862595717,ITW,28.679895548452738,L,1.478834241134365,2.9260782272185637e-16,True,ITW,28.6799,MCO,25.1881,BRK-B,22.8485
E1_PB,oos_classical_cvar,0.05,10,501,26,0.023822606697868697,0.014091374041561052,0.30549250506790154,3.2734027297256634,MCO,42.744303628211334,BAC,0.0,1.4563674731127827e-16,True,MCO,42.7443,ITW,26.5531,BRK-B,22.0216
E1_PB,oos_inverse_vol,0.05,10,501,26,0.026938453560556293,0.01572062006247574,0.10270237341237809,9.736873324092782,IVZ,11.751792832684128,AIG,7.257736413189499,0.0,True,IVZ,11.7518,TROW,11.6672,PRU,11.6547
E1_PC,initial_equal_weight,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
E1_PC,quantum_optimal,0.05,10,1005,51,0.031189492632936418,0.018062224419433653,0.14402226118240546,6.943371057988676,PG,24.985249650713463,CAT,4.795763991787949,0.0,True,PG,24.9852,LIN,17.6448,NEE,15.7596
E1_PC,classical_slsqp,0.05,10,1005,51,0.030823578698964967,0.018189738947814834,0.18713844012113118,5.3436375730861005,LIN,25.2521920883923,JPM,0.0,2.251164269948968e-16,True,LIN,25.2522,PG,24.75,NEE,19.0067
E1_PC,classical_markowitz,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
E1_PC,classical_risk_parity,0.05,10,1005,51,0.03420744303901089,0.018743045703303964,0.10040616291844158,9.959548009142477,XOM,10.969936538020306,NEE,8.693032941491225,2.0284748836660388e-16,True,XOM,10.9699,AAPL,10.6901,UNH,10.4275
E1_PC,oos_equal_weight,0.05,10,501,26,0.0193058855737227,0.013492446531317391,0.11314960805029288,8.837856509016971,AAPL,14.199459780164748,PG,1.9786183151379624,1.797092880668323e-16,True,AAPL,14.1995,CAT,13.6888,GOOGL,12.9747
E1_PC,oos_quantum_cvar,0.05,10,501,26,0.01695972675093602,0.010982621658962253,0.1885097920548396,5.30476421993553,PG,30.600487306616063,UNH,2.9671438415622475,2.0456974354035088e-16,True,PG,30.6005,NEE,22.879,LIN,17.183
E1_PC,oos_classical_cvar,0.05,10,501,26,0.01730441567263049,0.011574003206566064,0.24038414212075013,4.160008190131271,PG,41.22139471925409,MSFT,0.734810075286477,0.0,True,PG,41.2214,CAT,18.8436,NEE,15.9403
E1_PC,oos_inverse_vol,0.05,10,501,26,0.018674024949917108,0.013433162431575378,0.10815027958005662,9.246393110428947,UNH,14.337481648894848,PG,5.133299721994833,1.857899923159752e-16,True,UNH,14.3375,AAPL,13.1871,GOOGL,11.8873
E2_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
E2_PA,quantum_optimal,0.05,10,1005,51,0.02927059566508346,0.016765377053631906,0.16384857864689986,6.103196062231577,CHRW,23.679260925574997,AAL,1.582261017730259,4.741204438271349e-16,True,CHRW,23.6793,NEM,20.371,DXCM,17.3143
E2_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
E2_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
E2_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
E2_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
E2_PA,oos_quantum_cvar,0.05,10,501,26,0.022269828168864022,0.014794701244245326,0.22453517498256262,4.453645180883841,DXCM,31.164756977353385,NFLX,0.6526719375110149,0.0,True,DXCM,31.1648,CHRW,27.7174,NEM,19.5539
E2_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
E2_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
E2_PB,initial_equal_weight,0.05,10,1005,51,0.047654276217407164,0.02876418229521975,0.10539438359374595,9.488171626437023,IVZ,13.41977781089334,BRK-B,6.171807006993363,2.912181006485392e-16,True,IVZ,13.4198,AIG,12.535,AMP,12.2066
E2_PB,quantum_optimal,0.05,10,1005,51,0.03875583933665018,0.022413067251797085,0.1897328245681174,5.270569298044591,ITW,30.877874271138555,PRU,2.8086203549249076,1.7904124959422967e-16,True,ITW,30.8779,BRK-B,24.8772,TROW,11.2742
E2_PB,classical_slsqp,0.05,10,1005,51,0.037477020815738026,0.021803113174012616,0.27141821537855576,3.6843510985630337,MCO,34.27048764912978,AMP,3.4398653203361294e-16,0.0,True,MCO,34.2705,ITW,29.234,BRK-B,24.692
E2_PB,classical_markowitz,0.05,10,1005,51,0.03849497978524345,0.02237332849762955,0.1873479030432532,5.337663159054036,BRK-B,22.46475786644637,AIG,0.0,1.8025451481252582e-16,True,BRK-B,22.4648,MCO,22.1034,ITW,21.8127
E2_PB,classical_risk_parity,0.05,10,1005,51,0.04524799415641071,0.02681114399642238,0.10014861826856142,9.985160227756426,AIG,10.756527132869621,TROW,9.439218886294919,1.5335251944917379e-16,True,AIG,10.7565,L,10.4348,MCO,10.251
E2_PB,oos_equal_weight,0.05,10,501,26,0.028428089465468317,0.01686799161922508,0.10920009332215119,9.157501331522676,IVZ,15.812824674373182,BRK-B,6.053420875510422,1.220429166078093e-16,True,IVZ,15.8128,PRU,12.8949,TROW,11.4863
E2_PB,oos_quantum_cvar,0.05,10,501,26,0.02359780421585434,0.014758236427921867,0.17894487781777113,5.588313072690195,ITW,28.134114560654332,L,1.9264628606579464,0.0,True,ITW,28.1341,BRK-B,23.5495,TROW,13.8851
E2_PB,oos_classical_cvar,0.05,10,501,26,0.023822606697868697,0.014091374041561052,0.30549250506790154,3.2734027297256634,MCO,42.744303628211334,BAC,0.0,1.4563674731127827e-16,True,MCO,42.7443,ITW,26.5531,BRK-B,22.0216
E2_PB,oos_inverse_vol,0.05,10,501,26,0.026938453560556293,0.01572062006247574,0.10270237341237809,9.736873324092782,IVZ,11.751792832684128,AIG,7.257736413189499,0.0,True,IVZ,11.7518,TROW,11.6672,PRU,11.6547
E2_PC,initial_equal_weight,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
E2_PC,quantum_optimal,0.05,10,1005,51,0.03126615493972434,0.018892422657674716,0.18807004277881106,5.3171679296957395,LIN,32.23580065934102,CAT,3.167569464959131,2.2192987648414002e-16,True,LIN,32.2358,PG,23.3065,GOOGL,10.5086
E2_PC,classical_slsqp,0.05,10,1005,51,0.030823578698964967,0.018189738947814834,0.18713844012113118,5.3436375730861005,LIN,25.2521920883923,JPM,0.0,2.251164269948968e-16,True,LIN,25.2522,PG,24.75,NEE,19.0067
E2_PC,classical_markowitz,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
E2_PC,classical_risk_parity,0.05,10,1005,51,0.03420744303901089,0.018743045703303964,0.10040616291844158,9.959548009142477,XOM,10.969936538020306,NEE,8.693032941491225,2.0284748836660388e-16,True,XOM,10.9699,AAPL,10.6901,UNH,10.4275
E2_PC,oos_equal_weight,0.05,10,501,26,0.0193058855737227,0.013492446531317391,0.11314960805029288,8.837856509016971,AAPL,14.199459780164748,PG,1.9786183151379624,1.797092880668323e-16,True,AAPL,14.1995,CAT,13.6888,GOOGL,12.9747
E2_PC,oos_quantum_cvar,0.05,10,501,26,0.017021570175669576,0.01108239150666494,0.2084872821050345,4.796455639419802,LIN,30.017536273911006,UNH,0.8469861041812937,0.0,True,LIN,30.0175,PG,29.2046,GOOGL,12.1555
